HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/001.py,0.61,52.6
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/002.py,0.703,82.18
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/003.py,0.71,82.6
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/004.py,0.58,74.8
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/005.py,0.83,89.8
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/006.py,0.56,60.26666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/007.py,0.546,48.760000000000005
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/008.py,0.852,91.12
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/009.py,0.649,65.60666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/010.py,0.948,91.16571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/011.py,0.818,89.08
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/012.py,0.703,82.18
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/013.py,0.672,74.6057142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/014.py,0.388,23.28
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/015.py,0.828,83.96571428571428
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/016.py,0.736,78.44571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/017.py,0.673,74.6657142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/018.py,0.768,80.36571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/019.py,0.74,79.95555555555555
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/020.py,0.676,67.22666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/021.py,0.818,75.74666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/022.py,0.833,89.97999999999999
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/023.py,0.786,73.82666666666668
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/024.py,0.848,85.16571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/025.py,0.783,86.98
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/026.py,0.8119999999999999,83.00571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/027.py,0.69,81.4
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/028.py,0.575,50.5
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/029.py,0.807,82.7057142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/030.py,0.504,46.24
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/031.py,0.5,70.0
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/032.py,0.978,98.68
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/033.py,0.583,69.2657142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/034.py,0.757,72.08666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/035.py,0.794,87.64
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/036.py,0.6839999999999999,57.04
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/037.py,0.634,78.03999999999999
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/038.py,0.794,81.92571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/039.py,0.6839999999999999,75.3257142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/040.py,0.607,76.42
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/041.py,0.744,84.64
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/042.py,0.83,89.8
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/043.py,0.669,66.80666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/044.py,0.614,76.84
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/045.py,0.828,83.96571428571428
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/046.py,0.766,80.24571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/047.py,0.782,73.58666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/048.py,0.696,81.75999999999999
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/049.py,0.742,78.80571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/050.py,0.776,86.56
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/051.py,0.747,84.82
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/052.py,0.619,53.14
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/053.py,0.47400000000000003,55.10666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/054.py,0.674,80.44
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/055.py,0.59,62.06666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/056.py,0.716,78.51555555555555
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/057.py,0.599,51.94
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/058.py,0.608,52.48
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/059.py,0.658,79.48
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/060.py,0.692,75.80571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/061.py,0.724,77.72571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/062.py,1.0,100.0
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/063.py,0.758,72.14666666666668
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/064.py,0.702,82.12
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/065.py,0.755,85.3
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/066.py,0.449,42.94
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/067.py,0.744,71.30666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/068.py,0.68,67.46666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/069.py,0.722,83.32
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/070.py,0.718,77.36571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/071.py,0.6819999999999999,75.2057142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/072.py,0.648,65.54666666666668
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/073.py,0.771,86.25999999999999
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/074.py,0.774,80.72571428571429
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/075.py,0.702,82.12
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/076.py,0.751,71.72666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/077.py,0.602,62.78666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/078.py,0.656,79.36
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/079.py,0.72,83.19999999999999
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/080.py,0.713,77.0657142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/081.py,0.672,56.32
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/082.py,0.663,79.78
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/083.py,0.259,15.540000000000001
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/084.py,0.728,70.34666666666666
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/085.py,0.856,91.36
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/086.py,0.726,77.8457142857143
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/087.py,0.848,90.88
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/088.py,0.968,98.08
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/089.py,0.704,82.24
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/090.py,0.696,68.42666666666668
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/091.py,0.692,68.18666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/092.py,0.738,84.28
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/093.py,0.551,59.726666666666674
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/094.py,0.743,71.24666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/095.py,0.744,71.30666666666667
HackerRank/py-if-else/ref.py,HackerRank/py-if-else/Correct/096.py,0.7,76.28571428571429
